consumer_id,pmt_id,feeder_id,sanctioned_load_kw,consumer_type,meter_type,is_registered_prosumer
C-005684,PMT-0130,F-13,20.59,commercial,analog,False
C-005685,PMT-0164,F-17,1.49,residential,analog,False
C-005686,PMT-0132,F-14,3.35,residential,analog,False
C-005687,PMT-0228,F-23,24.2,commercial,analog,False
C-005688,PMT-0074,F-08,11.47,commercial,electronic,False
C-005689,PMT-0228,F-23,5.35,residential,analog,False
C-005690,PMT-0063,F-07,61.59,industrial,electronic,True
C-005691,PMT-0112,F-12,23.73,commercial,analog,False
C-005692,PMT-0177,F-18,2.14,residential,electronic,False
C-005693,PMT-0266,F-27,3.1,residential,analog,False
C-005694,PMT-0070,F-07,7.04,residential,analog,False
C-005695,PMT-0177,F-18,5.66,residential,analog,False
C-005696,PMT-0020,F-02,4.8,residential,analog,False
C-005697,PMT-0023,F-03,3.76,residential,electronic,False
C-005698,PMT-0231,F-24,3.88,residential,electronic,False
C-005699,PMT-0216,F-22,23.7,commercial,analog,True
C-005700,PMT-0113,F-12,18.42,commercial,analog,True
C-005701,PMT-0187,F-19,7.5,residential,analog,True
C-005702,PMT-0115,F-12,7.81,residential,analog,False
C-005703,PMT-0084,F-09,4.83,residential,analog,False
C-005704,PMT-0130,F-13,5.27,residential,analog,False
C-005705,PMT-0094,F-10,5.59,residential,analog,False
C-005706,PMT-0245,F-25,6.87,residential,electronic,True
C-005707,PMT-0124,F-13,72.73,industrial,analog,False
C-005708,PMT-0097,F-10,1.8,residential,electronic,False
C-005709,PMT-0161,F-17,7.6,residential,electronic,False
C-005710,PMT-0228,F-23,5.63,residential,analog,False
C-005711,PMT-0083,F-09,22.4,commercial,analog,False
C-005712,PMT-0282,F-29,3.97,residential,analog,False
C-005713,PMT-0140,F-14,4.32,residential,electronic,False
C-005714,PMT-0199,F-20,5.82,residential,analog,False
C-005715,PMT-0288,F-29,6.43,residential,analog,False
C-005716,PMT-0130,F-13,1.55,residential,analog,False
C-005717,PMT-0060,F-06,3.85,residential,electronic,False
C-005718,PMT-0225,F-23,6.39,residential,electronic,False
C-005719,PMT-0002,F-01,7.95,residential,analog,False
C-005720,PMT-0138,F-14,1.08,residential,electronic,False
C-005721,PMT-0294,F-30,2.85,residential,analog,False
C-005722,PMT-0125,F-13,4.25,residential,analog,False
C-005723,PMT-0206,F-21,2.56,residential,analog,False
C-005724,PMT-0158,F-16,1.19,residential,electronic,False
C-005725,PMT-0065,F-07,63.16,industrial,electronic,False
C-005726,PMT-0096,F-10,71.95,industrial,analog,False
C-005727,PMT-0158,F-16,3.91,residential,analog,False
C-005728,PMT-0032,F-04,3.59,residential,analog,False
C-005729,PMT-0125,F-13,7.9,residential,analog,False
C-005730,PMT-0125,F-13,14.55,commercial,analog,False
C-005731,PMT-0251,F-26,6.59,residential,analog,False
C-005732,PMT-0038,F-04,3.01,residential,analog,True
C-005733,PMT-0253,F-26,6.81,residential,analog,False
C-005734,PMT-0124,F-13,85.9,industrial,analog,False
C-005735,PMT-0196,F-20,2.87,residential,analog,True
C-005736,PMT-0168,F-17,5.59,residential,analog,False
C-005737,PMT-0090,F-09,5.77,residential,analog,False
C-005738,PMT-0280,F-28,4.1,residential,electronic,False
C-005739,PMT-0068,F-07,6.42,residential,analog,False
C-005740,PMT-0011,F-02,3.15,residential,analog,True
C-005741,PMT-0226,F-23,14.69,commercial,analog,False
C-005742,PMT-0187,F-19,7.93,residential,analog,False
C-005743,PMT-0268,F-27,2.25,residential,electronic,False
C-005744,PMT-0138,F-14,7.96,commercial,analog,True
C-005745,PMT-0006,F-01,2.0,residential,analog,True
C-005746,PMT-0007,F-01,7.99,residential,analog,False
C-005747,PMT-0130,F-13,2.12,residential,analog,False
C-005748,PMT-0075,F-08,8.8,commercial,electronic,False
C-005749,PMT-0277,F-28,5.86,residential,electronic,False
C-005750,PMT-0036,F-04,6.32,residential,analog,True
C-005751,PMT-0265,F-27,4.69,residential,analog,False
C-005752,PMT-0066,F-07,7.88,residential,analog,False
C-005753,PMT-0036,F-04,1.27,residential,analog,True
C-005754,PMT-0083,F-09,5.35,residential,analog,False
C-005755,PMT-0044,F-05,5.25,residential,analog,False
C-005756,PMT-0121,F-13,3.25,residential,analog,False
C-005757,PMT-0100,F-10,22.99,commercial,analog,True
C-005758,PMT-0159,F-16,4.87,residential,analog,False
C-005759,PMT-0162,F-17,9.93,commercial,analog,False
C-005760,PMT-0001,F-01,6.77,commercial,electronic,False
C-005761,PMT-0038,F-04,1.75,residential,analog,False
C-005762,PMT-0049,F-05,7.28,residential,electronic,False
C-005763,PMT-0059,F-06,2.75,residential,analog,False
C-005764,PMT-0029,F-03,23.14,commercial,analog,False
C-005765,PMT-0095,F-10,1.84,residential,analog,False
C-005766,PMT-0165,F-17,7.89,residential,analog,False
C-005767,PMT-0093,F-10,6.83,residential,electronic,False
C-005768,PMT-0099,F-10,1.81,residential,electronic,False
C-005769,PMT-0141,F-15,6.72,commercial,analog,False
C-005770,PMT-0165,F-17,6.62,residential,analog,False
C-005771,PMT-0100,F-10,1.55,residential,analog,False
C-005772,PMT-0067,F-07,2.84,residential,electronic,False
C-005773,PMT-0123,F-13,6.61,residential,analog,False
C-005774,PMT-0008,F-01,7.35,residential,electronic,True
C-005775,PMT-0148,F-15,6.37,residential,analog,False
C-005776,PMT-0283,F-29,7.23,residential,analog,False
C-005777,PMT-0120,F-12,16.2,commercial,analog,True
C-005778,PMT-0033,F-04,6.46,residential,electronic,False
C-005779,PMT-0213,F-22,3.41,residential,electronic,True
C-005780,PMT-0039,F-04,6.5,residential,analog,False
C-005781,PMT-0059,F-06,5.76,residential,analog,False
C-005782,PMT-0044,F-05,5.02,residential,analog,False
C-005783,PMT-0266,F-27,7.95,residential,analog,True
C-005784,PMT-0295,F-30,4.29,residential,electronic,True
C-005785,PMT-0171,F-18,69.54,industrial,analog,False
C-005786,PMT-0186,F-19,15.2,commercial,electronic,False
C-005787,PMT-0194,F-20,2.82,residential,analog,False
C-005788,PMT-0184,F-19,3.31,residential,electronic,False
C-005789,PMT-0164,F-17,7.85,residential,electronic,False
C-005790,PMT-0297,F-30,3.74,residential,analog,False
C-005791,PMT-0220,F-22,18.59,commercial,electronic,False
C-005792,PMT-0027,F-03,16.34,commercial,analog,False
C-005793,PMT-0118,F-12,7.23,residential,electronic,False
C-005794,PMT-0293,F-30,80.62,industrial,analog,False
C-005795,PMT-0122,F-13,1.56,residential,analog,True
C-005796,PMT-0062,F-07,3.49,residential,analog,False
C-005797,PMT-0261,F-27,5.98,residential,electronic,False
C-005798,PMT-0187,F-19,2.13,residential,electronic,False
C-005799,PMT-0169,F-17,15.07,commercial,analog,False
C-005800,PMT-0127,F-13,11.36,commercial,electronic,False
C-005801,PMT-0038,F-04,1.45,residential,electronic,True
C-005802,PMT-0116,F-12,7.98,residential,electronic,False
C-005803,PMT-0132,F-14,7.51,residential,analog,False
C-005804,PMT-0280,F-28,6.23,residential,analog,False
C-005805,PMT-0093,F-10,2.41,residential,analog,True
C-005806,PMT-0045,F-05,7.92,residential,electronic,False
C-005807,PMT-0129,F-13,5.42,residential,analog,True
C-005808,PMT-0300,F-30,7.76,residential,electronic,False
C-005809,PMT-0145,F-15,1.3,residential,electronic,False
C-005810,PMT-0114,F-12,8.47,commercial,analog,False
C-005811,PMT-0201,F-21,5.74,residential,electronic,False
C-005812,PMT-0195,F-20,7.35,residential,analog,False
C-005813,PMT-0090,F-09,2.23,residential,analog,False
C-005814,PMT-0291,F-30,3.22,residential,analog,True
C-005815,PMT-0178,F-18,5.12,residential,electronic,False
C-005816,PMT-0018,F-02,8.0,residential,electronic,False
C-005817,PMT-0123,F-13,6.6,residential,electronic,False
C-005818,PMT-0277,F-28,7.46,residential,analog,False
C-005819,PMT-0119,F-12,5.73,residential,analog,False
C-005820,PMT-0171,F-18,7.14,residential,electronic,False
C-005821,PMT-0184,F-19,60.56,industrial,electronic,False
C-005822,PMT-0212,F-22,1.87,residential,electronic,False
C-005823,PMT-0262,F-27,5.97,residential,electronic,False
C-005824,PMT-0045,F-05,5.21,residential,electronic,False
C-005825,PMT-0156,F-16,4.4,residential,analog,False
C-005826,PMT-0161,F-17,2.92,residential,electronic,False
C-005827,PMT-0046,F-05,6.49,residential,analog,False
C-005828,PMT-0203,F-21,6.74,residential,electronic,False
C-005829,PMT-0036,F-04,3.55,residential,analog,False
C-005830,PMT-0137,F-14,7.49,residential,electronic,True
C-005831,PMT-0100,F-10,3.59,residential,analog,False
C-005832,PMT-0047,F-05,1.75,residential,analog,False
C-005833,PMT-0247,F-25,2.17,residential,analog,False
C-005834,PMT-0074,F-08,4.46,residential,electronic,False
C-005835,PMT-0077,F-08,1.56,residential,electronic,False
C-005836,PMT-0257,F-26,6.03,residential,electronic,False
C-005837,PMT-0264,F-27,6.57,residential,analog,False
C-005838,PMT-0011,F-02,4.85,residential,analog,False
C-005839,PMT-0084,F-09,7.25,residential,electronic,False
C-005840,PMT-0213,F-22,7.68,residential,electronic,True
C-005841,PMT-0234,F-24,4.13,residential,electronic,False
C-005842,PMT-0300,F-30,1.62,residential,analog,False
C-005843,PMT-0167,F-17,2.62,residential,electronic,False
C-005844,PMT-0003,F-01,18.15,commercial,analog,False
C-005845,PMT-0263,F-27,3.84,residential,electronic,False
C-005846,PMT-0049,F-05,18.7,commercial,analog,False
C-005847,PMT-0037,F-04,5.67,residential,analog,False
C-005848,PMT-0203,F-21,5.24,residential,analog,False
C-005849,PMT-0182,F-19,2.1,residential,electronic,False
C-005850,PMT-0018,F-02,3.0,residential,electronic,False
C-005851,PMT-0051,F-06,3.65,residential,electronic,False
C-005852,PMT-0177,F-18,6.77,residential,analog,False
C-005853,PMT-0077,F-08,5.78,residential,electronic,False
C-005854,PMT-0206,F-21,5.51,residential,analog,False
C-005855,PMT-0124,F-13,18.44,commercial,analog,False
C-005856,PMT-0177,F-18,4.52,residential,electronic,False
C-005857,PMT-0143,F-15,1.28,residential,analog,False
C-005858,PMT-0110,F-11,2.41,residential,analog,False
C-005859,PMT-0103,F-11,1.98,residential,analog,False
C-005860,PMT-0210,F-21,1.45,residential,electronic,True
C-005861,PMT-0155,F-16,3.24,residential,analog,False
C-005862,PMT-0179,F-18,6.51,residential,analog,False
C-005863,PMT-0174,F-18,1.81,residential,analog,False
C-005864,PMT-0063,F-07,1.78,residential,electronic,False
C-005865,PMT-0274,F-28,1.87,residential,analog,False
C-005866,PMT-0169,F-17,2.89,residential,analog,True
C-005867,PMT-0216,F-22,2.42,residential,analog,False
C-005868,PMT-0265,F-27,1.1,residential,analog,True
C-005869,PMT-0278,F-28,2.94,residential,analog,True
C-005870,PMT-0201,F-21,99.7,industrial,electronic,False
C-005871,PMT-0237,F-24,3.36,residential,analog,False
C-005872,PMT-0142,F-15,2.48,residential,analog,False
C-005873,PMT-0222,F-23,14.91,commercial,analog,False
C-005874,PMT-0097,F-10,2.61,residential,analog,False
C-005875,PMT-0214,F-22,64.77,industrial,electronic,False
C-005876,PMT-0026,F-03,3.8,residential,electronic,True
C-005877,PMT-0275,F-28,7.28,residential,electronic,False
C-005878,PMT-0074,F-08,7.5,residential,analog,False
C-005879,PMT-0197,F-20,5.99,residential,analog,False
C-005880,PMT-0004,F-01,2.51,residential,analog,False
C-005881,PMT-0047,F-05,4.32,residential,analog,False
C-005882,PMT-0296,F-30,11.11,commercial,electronic,False
C-005883,PMT-0251,F-26,6.59,residential,analog,True
C-005884,PMT-0067,F-07,5.58,commercial,analog,False
C-005885,PMT-0040,F-04,18.25,commercial,electronic,False
C-005886,PMT-0245,F-25,3.26,residential,analog,False
C-005887,PMT-0298,F-30,4.37,residential,electronic,True
C-005888,PMT-0051,F-06,11.46,commercial,analog,False
C-005889,PMT-0200,F-20,3.55,residential,electronic,False
C-005890,PMT-0086,F-09,5.72,residential,electronic,False
C-005891,PMT-0224,F-23,5.17,residential,electronic,True
C-005892,PMT-0126,F-13,2.71,residential,analog,False
C-005893,PMT-0038,F-04,5.87,commercial,analog,False
C-005894,PMT-0098,F-10,6.99,residential,analog,False
C-005895,PMT-0162,F-17,4.45,residential,electronic,False
C-005896,PMT-0240,F-24,69.5,industrial,analog,False
C-005897,PMT-0007,F-01,4.42,residential,analog,False
C-005898,PMT-0288,F-29,5.33,residential,analog,False
C-005899,PMT-0195,F-20,5.39,residential,electronic,True
C-005900,PMT-0263,F-27,1.11,residential,analog,False
C-005901,PMT-0280,F-28,4.73,residential,analog,False
C-005902,PMT-0047,F-05,4.51,residential,electronic,False
C-005903,PMT-0029,F-03,1.67,residential,electronic,False
C-005904,PMT-0234,F-24,6.22,residential,electronic,False
C-005905,PMT-0057,F-06,2.65,residential,analog,False
C-005906,PMT-0045,F-05,1.38,residential,analog,False
C-005907,PMT-0141,F-15,6.62,residential,analog,False
C-005908,PMT-0275,F-28,7.06,residential,analog,False
C-005909,PMT-0239,F-24,9.81,commercial,analog,False
C-005910,PMT-0156,F-16,18.75,commercial,analog,False
C-005911,PMT-0059,F-06,1.03,residential,analog,True
C-005912,PMT-0101,F-11,6.05,residential,analog,False
C-005913,PMT-0207,F-21,4.25,residential,electronic,True
C-005914,PMT-0048,F-05,6.55,residential,analog,False
C-005915,PMT-0158,F-16,12.86,commercial,electronic,False
C-005916,PMT-0004,F-01,48.09,industrial,electronic,True
C-005917,PMT-0098,F-10,6.89,residential,analog,False
C-005918,PMT-0075,F-08,1.27,residential,analog,False
C-005919,PMT-0205,F-21,8.74,commercial,electronic,False
C-005920,PMT-0275,F-28,3.88,residential,electronic,False
C-005921,PMT-0044,F-05,5.17,residential,analog,False
C-005922,PMT-0240,F-24,1.04,residential,analog,False
C-005923,PMT-0197,F-20,5.03,residential,electronic,False
C-005924,PMT-0291,F-30,3.65,residential,electronic,False
C-005925,PMT-0274,F-28,5.41,residential,electronic,False
C-005926,PMT-0031,F-04,7.35,residential,analog,False
C-005927,PMT-0223,F-23,4.09,residential,electronic,False
C-005928,PMT-0178,F-18,16.09,commercial,analog,True
C-005929,PMT-0034,F-04,14.26,commercial,analog,False
C-005930,PMT-0078,F-08,1.83,residential,electronic,False
C-005931,PMT-0279,F-28,6.55,residential,analog,False
C-005932,PMT-0163,F-17,7.2,residential,analog,False
C-005933,PMT-0102,F-11,6.68,residential,electronic,False
C-005934,PMT-0097,F-10,7.63,residential,analog,False
C-005935,PMT-0252,F-26,4.28,residential,electronic,False
C-005936,PMT-0086,F-09,5.57,residential,analog,False
C-005937,PMT-0048,F-05,2.18,residential,analog,False
C-005938,PMT-0173,F-18,7.84,residential,analog,False
C-005939,PMT-0298,F-30,5.06,residential,analog,False
C-005940,PMT-0055,F-06,10.23,commercial,analog,False
C-005941,PMT-0077,F-08,6.64,residential,analog,True
C-005942,PMT-0141,F-15,16.73,commercial,analog,False
C-005943,PMT-0060,F-06,7.65,residential,analog,False
C-005944,PMT-0196,F-20,6.39,residential,analog,True
C-005945,PMT-0077,F-08,22.55,commercial,analog,False
C-005946,PMT-0039,F-04,63.73,industrial,analog,False
C-005947,PMT-0079,F-08,61.38,industrial,analog,True
C-005948,PMT-0280,F-28,20.15,commercial,analog,True
C-005949,PMT-0281,F-29,1.74,residential,electronic,False
C-005950,PMT-0152,F-16,1.38,residential,analog,False
C-005951,PMT-0121,F-13,7.89,residential,electronic,False
C-005952,PMT-0246,F-25,23.33,commercial,electronic,False
C-005953,PMT-0059,F-06,7.69,residential,electronic,False
C-005954,PMT-0197,F-20,1.44,residential,electronic,False
C-005955,PMT-0205,F-21,10.39,commercial,analog,False
C-005956,PMT-0214,F-22,92.12,industrial,analog,False
C-005957,PMT-0066,F-07,6.79,commercial,electronic,False
C-005958,PMT-0215,F-22,4.16,residential,analog,False
C-005959,PMT-0184,F-19,3.39,residential,analog,False
C-005960,PMT-0263,F-27,90.39,industrial,electronic,False
C-005961,PMT-0053,F-06,4.63,residential,analog,False
C-005962,PMT-0185,F-19,3.03,residential,analog,False
C-005963,PMT-0249,F-25,61.94,industrial,analog,False
C-005964,PMT-0084,F-09,1.79,residential,analog,False
C-005965,PMT-0224,F-23,6.12,residential,electronic,False
C-005966,PMT-0030,F-03,5.33,residential,electronic,False
C-005967,PMT-0216,F-22,5.2,residential,analog,True
C-005968,PMT-0182,F-19,13.76,commercial,analog,False
C-005969,PMT-0058,F-06,3.06,residential,analog,False
C-005970,PMT-0020,F-02,1.46,residential,analog,False
C-005971,PMT-0224,F-23,7.63,residential,electronic,False
C-005972,PMT-0073,F-08,13.33,commercial,electronic,False
C-005973,PMT-0150,F-15,14.92,commercial,electronic,True
C-005974,PMT-0019,F-02,3.63,residential,analog,False
C-005975,PMT-0290,F-29,7.92,residential,analog,False
C-005976,PMT-0165,F-17,6.57,residential,analog,False
C-005977,PMT-0280,F-28,1.67,residential,analog,True
C-005978,PMT-0049,F-05,5.26,residential,analog,False
C-005979,PMT-0062,F-07,4.39,residential,analog,False
C-005980,PMT-0184,F-19,6.55,residential,analog,True
C-005981,PMT-0182,F-19,7.98,residential,analog,True
C-005982,PMT-0238,F-24,6.21,residential,electronic,False
C-005983,PMT-0279,F-28,7.05,residential,analog,False
C-005984,PMT-0247,F-25,4.52,residential,analog,False
C-005985,PMT-0043,F-05,3.62,residential,electronic,False
C-005986,PMT-0093,F-10,5.5,residential,analog,False
C-005987,PMT-0275,F-28,6.25,residential,analog,False
C-005988,PMT-0165,F-17,38.2,industrial,analog,False
C-005989,PMT-0261,F-27,4.52,residential,analog,False
C-005990,PMT-0169,F-17,7.28,commercial,electronic,False
C-005991,PMT-0015,F-02,2.51,residential,analog,False
C-005992,PMT-0142,F-15,7.17,residential,analog,False
C-005993,PMT-0248,F-25,2.01,residential,analog,True
C-005994,PMT-0197,F-20,6.68,residential,analog,False
C-005995,PMT-0040,F-04,12.45,commercial,analog,False
C-005996,PMT-0064,F-07,18.27,commercial,analog,True
C-005997,PMT-0257,F-26,7.37,residential,analog,False
C-005998,PMT-0294,F-30,6.47,residential,analog,True
C-005999,PMT-0226,F-23,6.78,residential,analog,False
C-006000,PMT-0030,F-03,10.22,commercial,electronic,False
C-006001,PMT-0186,F-19,12.23,commercial,electronic,False
C-006002,PMT-0249,F-25,6.13,residential,electronic,False
C-006003,PMT-0193,F-20,20.54,commercial,electronic,False
C-006004,PMT-0179,F-18,83.2,industrial,analog,False
C-006005,PMT-0141,F-15,6.18,residential,electronic,False
C-006006,PMT-0074,F-08,2.62,residential,electronic,False
C-006007,PMT-0085,F-09,10.78,commercial,electronic,True
C-006008,PMT-0224,F-23,7.59,residential,electronic,False
C-006009,PMT-0021,F-03,4.88,residential,electronic,False
C-006010,PMT-0026,F-03,20.09,commercial,analog,False
C-006011,PMT-0119,F-12,5.19,residential,electronic,False
C-006012,PMT-0233,F-24,23.49,commercial,analog,False
C-006013,PMT-0198,F-20,7.08,residential,analog,False
C-006014,PMT-0177,F-18,2.83,residential,analog,False
C-006015,PMT-0161,F-17,90.78,industrial,analog,False
C-006016,PMT-0034,F-04,3.1,residential,analog,False
C-006017,PMT-0100,F-10,4.09,residential,analog,False
C-006018,PMT-0024,F-03,6.96,residential,analog,False
C-006019,PMT-0228,F-23,3.27,residential,analog,False
C-006020,PMT-0226,F-23,3.04,residential,analog,False
C-006021,PMT-0078,F-08,5.68,residential,analog,False
C-006022,PMT-0088,F-09,24.99,commercial,electronic,False
C-006023,PMT-0096,F-10,30.48,industrial,electronic,False
C-006024,PMT-0267,F-27,5.91,residential,electronic,False
C-006025,PMT-0147,F-15,4.69,residential,analog,False
C-006026,PMT-0229,F-23,3.87,residential,electronic,True
