consumer_id,month,billed_units_kwh,arrears_pkr,reader_id,is_theft_ground_truth,theft_type
C-007555,2023-12-01,48.63,1343.67,R-070,False,none
C-007556,2023-12-01,329.86,728.96,R-156,False,none
C-007557,2023-12-01,425.62,14.95,R-112,False,none
C-007558,2023-12-01,193.26,471.96,R-173,False,none
C-007559,2023-12-01,444.34,78.36,R-159,False,none
C-007560,2023-12-01,485.28,845.67,R-164,False,none
C-007561,2023-12-01,266.83,228.64,R-033,False,none
C-007562,2023-12-01,317.69,2310.62,R-023,False,none
C-007563,2023-12-01,282.77,380.66,R-055,False,none
C-007564,2023-12-01,657.1,1058.36,R-079,False,none
C-007565,2023-12-01,123.47,896.54,R-181,False,none
C-007566,2023-12-01,983.58,2681.66,R-010,False,none
C-007567,2023-12-01,44.73,445.42,R-119,False,none
C-007568,2023-12-01,11.69,15.59,R-173,False,none
C-007569,2023-12-01,329.73,2039.05,R-080,False,none
C-007570,2023-12-01,1476.93,893.59,R-069,False,none
C-007571,2023-12-01,273.22,2608.1,R-045,False,none
C-007572,2023-12-01,677.19,5190.79,R-095,False,none
C-007573,2023-12-01,195.04,557.26,R-136,False,none
C-007574,2023-12-01,345.48,1412.28,R-128,False,none
C-007575,2023-12-01,225.67,3031.04,R-188,False,none
C-007576,2023-12-01,4253.19,581.07,R-001,False,none
C-007577,2023-12-01,631.58,1306.83,R-065,False,none
C-007578,2023-12-01,41.33,483.93,R-078,False,none
C-007579,2023-12-01,268.14,559.85,R-087,False,none
C-007580,2023-12-01,211.78,7428.53,R-161,False,none
C-007581,2023-12-01,164.58,2192.0,R-023,False,none
C-007582,2023-12-01,955.62,3454.88,R-063,False,none
C-007583,2023-12-01,126.48,426.71,R-013,True,nighttime_ac
C-007584,2023-12-01,197.33,263.71,R-126,False,none
C-007585,2023-12-01,55.9,262.51,R-213,False,none
C-007586,2023-12-01,248.46,84.15,R-215,False,none
C-007587,2023-12-01,140.71,95.75,R-011,False,none
C-007588,2023-12-01,840.09,2036.52,R-026,False,none
C-007589,2023-12-01,269.58,853.06,R-126,False,none
C-007590,2023-12-01,57.56,34.11,R-060,False,none
C-007591,2023-12-01,165.0,204.22,R-051,False,none
C-007592,2023-12-01,911.48,783.73,R-151,False,none
C-007593,2023-12-01,193.42,1185.52,R-068,False,none
C-007594,2023-12-01,376.84,6927.26,R-132,False,none
C-007595,2023-12-01,157.64,585.66,R-009,False,none
C-007596,2023-12-01,220.08,991.09,R-216,False,none
C-007597,2023-12-01,37.1,410.39,R-019,False,none
C-007598,2023-12-01,339.4,702.13,R-008,False,none
C-007599,2023-12-01,118.73,253.13,R-092,False,none
C-007600,2023-12-01,127.85,2820.66,R-194,False,none
C-007601,2023-12-01,1004.91,2229.94,R-141,False,none
C-007602,2023-12-01,1020.71,439.52,R-108,False,none
C-007603,2023-12-01,84.02,2085.44,R-061,False,none
C-007604,2023-12-01,98.38,2448.71,R-050,False,none
C-007605,2023-12-01,5.43,2068.79,R-144,False,none
C-007606,2023-12-01,2072.82,4094.8,R-111,True,intermittent_hookup
C-007607,2023-12-01,357.81,2125.15,R-135,False,none
C-007608,2023-12-01,68.64,1607.52,R-091,False,none
C-007609,2023-12-01,286.03,1741.16,R-067,False,none
C-007610,2023-12-01,429.56,2266.59,R-040,False,none
C-007611,2023-12-01,19.7,1422.41,R-065,False,none
C-007612,2023-12-01,240.13,1105.81,R-049,True,fixed_shunt
C-007613,2023-12-01,45.34,862.37,R-108,False,none
C-007614,2023-12-01,335.14,79.01,R-064,False,none
C-007615,2023-12-01,69.25,6501.6,R-176,False,none
C-007616,2023-12-01,235.27,1532.33,R-122,False,none
C-007617,2023-12-01,307.23,1739.32,R-068,False,none
C-007618,2023-12-01,94.22,564.67,R-019,False,none
C-007619,2023-12-01,219.87,145.21,R-027,False,none
C-007620,2023-12-01,53.3,489.04,R-020,False,none
C-007621,2023-12-01,82.23,520.43,R-071,False,none
C-007622,2023-12-01,88.58,484.49,R-073,False,none
C-007623,2023-12-01,258.99,1127.34,R-011,False,none
C-007624,2023-12-01,236.08,244.74,R-156,False,none
C-007625,2023-12-01,157.88,2.6,R-117,False,none
C-007626,2023-12-01,685.43,2930.98,R-216,False,none
C-007627,2023-12-01,498.9,1811.56,R-196,False,none
C-007628,2023-12-01,1062.53,142.67,R-003,False,none
C-007629,2023-12-01,236.11,3889.32,R-154,False,none
C-007630,2023-12-01,644.46,739.21,R-214,False,none
C-007631,2023-12-01,117.49,1768.3,R-177,True,kunda
C-007632,2023-12-01,93.29,1469.46,R-151,False,none
C-007633,2023-12-01,469.61,422.32,R-031,False,none
C-007634,2023-12-01,315.51,132.29,R-199,False,none
C-007635,2023-12-01,283.15,535.39,R-181,False,none
C-007636,2023-12-01,63.44,504.88,R-118,False,none
C-007637,2023-12-01,81.89,282.69,R-203,False,none
C-007638,2023-12-01,337.54,2744.91,R-102,False,none
C-007639,2023-12-01,184.82,1073.29,R-118,True,slab_defender
C-007640,2023-12-01,275.59,656.35,R-173,False,none
C-007641,2023-12-01,79.01,5095.74,R-159,False,none
C-007642,2023-12-01,597.99,371.07,R-122,False,none
C-007643,2023-12-01,7.91,6528.33,R-173,False,none
C-007644,2023-12-01,138.65,206.79,R-198,False,none
C-007645,2023-12-01,107.11,158.94,R-143,False,none
C-007646,2023-12-01,9.98,67.81,R-197,False,none
C-007647,2023-12-01,204.17,1222.94,R-091,False,none
C-007648,2023-12-01,182.73,692.68,R-117,False,none
C-007649,2023-12-01,158.41,517.57,R-143,False,none
C-007650,2023-12-01,61.72,1195.43,R-127,False,none
C-007651,2023-12-01,193.77,7946.51,R-040,True,nighttime_ac
C-007652,2023-12-01,142.87,351.19,R-101,False,none
C-007653,2023-12-01,113.29,1420.52,R-030,False,none
C-007654,2023-12-01,282.93,137.38,R-152,False,none
C-007655,2023-12-01,121.13,1038.04,R-176,False,none
C-007656,2023-12-01,376.18,1925.86,R-151,False,none
C-007657,2023-12-01,128.47,81.53,R-191,False,none
C-007658,2023-12-01,136.99,3327.89,R-144,False,none
C-007659,2023-12-01,114.82,3070.51,R-084,False,none
C-007660,2023-12-01,128.05,1148.37,R-014,False,none
C-007661,2023-12-01,36.43,2801.98,R-008,False,none
C-007662,2023-12-01,1061.36,66.28,R-212,False,none
C-007663,2023-12-01,64.05,1589.51,R-172,False,none
C-007664,2023-12-01,498.14,389.81,R-074,False,none
C-007665,2023-12-01,71.47,2296.83,R-211,False,none
C-007666,2023-12-01,89.02,2554.38,R-055,False,none
C-007667,2023-12-01,106.17,275.16,R-170,False,none
C-007668,2023-12-01,146.42,1331.09,R-047,False,none
C-007669,2023-12-01,34.57,1057.13,R-157,False,none
C-007670,2023-12-01,321.66,2594.47,R-016,False,none
C-007671,2023-12-01,1908.88,1038.25,R-151,False,none
C-007672,2023-12-01,81.77,1049.62,R-101,False,none
C-007673,2023-12-01,407.81,567.21,R-129,False,none
C-007674,2023-12-01,77.71,60.77,R-010,False,none
C-007675,2023-12-01,346.35,430.57,R-082,False,none
C-007676,2023-12-01,90.99,355.12,R-036,True,fixed_shunt
C-007677,2023-12-01,447.96,348.45,R-136,False,none
C-007678,2023-12-01,3105.53,5317.89,R-002,False,none
C-007679,2023-12-01,15.28,307.3,R-200,False,none
C-007680,2023-12-01,2127.98,4798.24,R-039,False,none
C-007681,2023-12-01,2147.59,661.89,R-115,False,none
C-007682,2023-12-01,281.74,863.0,R-219,False,none
C-007683,2023-12-01,13.32,3825.51,R-091,False,none
C-007684,2023-12-01,922.39,2031.76,R-120,False,none
C-007685,2023-12-01,154.48,2264.06,R-212,False,none
C-007686,2023-12-01,500.37,927.63,R-015,False,none
C-007687,2023-12-01,89.39,327.49,R-124,False,none
C-007688,2023-12-01,59.28,2028.56,R-125,False,none
C-007689,2023-12-01,239.87,2153.25,R-160,False,none
C-007690,2023-12-01,156.84,1379.6,R-133,False,none
C-007691,2023-12-01,46.37,148.34,R-106,False,none
C-007692,2023-12-01,60.49,1942.3,R-121,False,none
C-007693,2023-12-01,393.18,865.17,R-063,False,none
C-007694,2023-12-01,297.45,4342.53,R-074,False,none
C-007695,2023-12-01,198.17,617.06,R-209,False,none
C-007696,2023-12-01,226.73,1174.6,R-145,True,peak_hour_shaver
C-007697,2023-12-01,79.75,985.85,R-151,False,none
C-007698,2023-12-01,537.19,3572.65,R-032,False,none
C-007699,2023-12-01,247.94,615.88,R-086,False,none
C-007700,2023-12-01,160.73,1975.39,R-049,False,none
C-007701,2023-12-01,366.88,1191.63,R-209,False,none
C-007702,2023-12-01,328.47,167.77,R-219,False,none
C-007703,2023-12-01,7.71,1579.21,R-074,False,none
C-007704,2023-12-01,40.68,3496.9,R-092,False,none
C-007705,2023-12-01,218.52,3411.94,R-151,False,none
C-007706,2023-12-01,46.6,1536.18,R-033,False,none
C-007707,2023-12-01,76.85,154.31,R-124,False,none
C-007708,2023-12-01,35.07,225.39,R-048,False,none
C-007709,2023-12-01,32.5,2558.68,R-117,False,none
C-007710,2023-12-01,186.57,246.17,R-160,False,none
C-007711,2023-12-01,754.79,1257.57,R-163,False,none
C-007712,2023-12-01,294.05,877.39,R-026,False,none
C-007713,2023-12-01,429.66,622.54,R-064,False,none
C-007714,2023-12-01,235.09,4842.48,R-078,False,none
C-007715,2023-12-01,187.68,2095.44,R-160,False,none
C-007716,2023-12-01,146.76,270.76,R-073,False,none
C-007717,2023-12-01,148.98,695.67,R-102,False,none
C-007718,2023-12-01,470.0,828.0,R-051,False,none
C-007719,2023-12-01,144.05,4845.66,R-076,False,none
C-007720,2023-12-01,145.15,170.87,R-105,False,none
C-007721,2023-12-01,342.08,2016.91,R-047,True,slab_defender
C-007722,2023-12-01,39.45,387.72,R-025,False,none
C-007723,2023-12-01,65.31,847.21,R-032,False,none
C-007724,2023-12-01,70.57,791.11,R-101,False,none
C-007725,2023-12-01,444.44,2508.34,R-037,False,none
C-007726,2023-12-01,170.53,919.41,R-008,False,none
C-007727,2023-12-01,83.52,745.68,R-184,False,none
C-007728,2023-12-01,242.35,897.06,R-214,False,none
C-007729,2023-12-01,250.59,355.03,R-113,False,none
C-007730,2023-12-01,90.2,603.33,R-134,False,none
C-007731,2023-12-01,154.35,566.82,R-037,False,none
C-007732,2023-12-01,9.85,4246.38,R-017,False,none
C-007733,2023-12-01,242.47,1461.82,R-018,False,none
C-007734,2023-12-01,26.57,4960.99,R-042,False,none
C-007735,2023-12-01,664.64,100.28,R-025,False,none
C-007736,2023-12-01,343.52,2157.47,R-163,False,none
C-007737,2023-12-01,37.26,18.31,R-170,True,fixed_shunt
C-007738,2023-12-01,155.19,658.65,R-161,False,none
C-007739,2023-12-01,153.34,1531.63,R-064,False,none
C-007740,2023-12-01,210.42,604.96,R-081,False,none
C-007741,2023-12-01,38.78,463.79,R-079,False,none
C-007742,2023-12-01,137.96,5074.43,R-033,False,none
C-007743,2023-12-01,243.8,379.53,R-105,True,fixed_shunt
C-007744,2023-12-01,935.32,3804.2,R-118,False,none
C-007745,2023-12-01,303.3,912.26,R-046,False,none
C-007746,2023-12-01,13.3,1885.13,R-061,False,none
C-007747,2023-12-01,522.46,5914.94,R-104,False,none
C-007748,2023-12-01,203.43,2597.16,R-022,False,none
C-007749,2023-12-01,172.04,719.22,R-130,False,none
C-007750,2023-12-01,223.77,827.46,R-077,False,none
C-007751,2023-12-01,1018.38,21.8,R-157,False,none
C-007752,2023-12-01,102.82,3661.13,R-166,True,nighttime_ac
C-007753,2023-12-01,924.8,705.15,R-082,False,none
C-007754,2023-12-01,303.07,232.55,R-078,False,none
C-007755,2023-12-01,97.06,3452.9,R-117,False,none
C-007756,2023-12-01,5.11,3258.48,R-009,False,none
C-007757,2023-12-01,111.08,260.31,R-043,False,none
C-007758,2023-12-01,47.42,3357.59,R-027,False,none
C-007759,2023-12-01,51.46,4025.01,R-063,False,none
C-007760,2023-12-01,42.94,62.15,R-132,False,none
C-007761,2023-12-01,394.23,169.5,R-054,False,none
C-007762,2023-12-01,669.08,1614.47,R-115,False,none
C-007763,2023-12-01,307.04,1329.1,R-153,False,none
C-007764,2023-12-01,119.11,842.89,R-149,False,none
C-007765,2023-12-01,99.41,2049.81,R-117,False,none
C-007766,2023-12-01,143.05,164.81,R-126,False,none
C-007767,2023-12-01,78.52,2137.65,R-098,False,none
C-007768,2023-12-01,9.28,1047.77,R-110,False,none
C-007769,2023-12-01,1613.79,641.18,R-175,False,none
C-007770,2023-12-01,196.84,150.37,R-105,False,none
C-007771,2023-12-01,193.98,1655.52,R-078,False,none
C-007772,2023-12-01,231.12,146.27,R-212,False,none
C-007773,2023-12-01,90.07,1910.11,R-202,False,none
C-007774,2023-12-01,2083.84,1078.23,R-190,False,none
C-007775,2023-12-01,416.78,1360.19,R-181,False,none
C-007776,2023-12-01,140.48,325.34,R-085,False,none
C-007777,2023-12-01,309.94,5737.67,R-212,False,none
C-007778,2023-12-01,326.32,124.34,R-144,True,fixed_shunt
C-007779,2023-12-01,50.82,556.54,R-196,False,none
C-007780,2023-12-01,101.33,733.42,R-005,False,none
C-007781,2023-12-01,83.12,704.55,R-024,False,none
C-007782,2023-12-01,193.2,2529.87,R-005,True,intermittent_hookup
C-007783,2023-12-01,108.32,1245.11,R-220,False,none
C-007784,2023-12-01,467.2,827.13,R-071,False,none
C-007785,2023-12-01,309.17,2253.86,R-009,False,none
C-007786,2023-12-01,677.59,733.37,R-167,False,none
C-007787,2023-12-01,130.11,793.58,R-175,False,none
C-007788,2023-12-01,266.29,54.62,R-204,False,none
C-007789,2023-12-01,38.7,589.29,R-128,False,none
C-007790,2023-12-01,38.36,1223.55,R-151,False,none
C-007791,2023-12-01,274.31,998.32,R-136,False,none
C-007792,2023-12-01,45.55,1106.24,R-156,False,none
C-007793,2023-12-01,70.43,390.34,R-114,True,kunda
C-007794,2023-12-01,103.31,1786.79,R-008,True,peak_hour_shaver
C-007795,2023-12-01,221.44,319.51,R-037,False,none
C-007796,2023-12-01,202.99,703.77,R-205,False,none
C-007797,2023-12-01,351.58,929.2,R-011,True,peak_hour_shaver
C-007798,2023-12-01,552.63,5246.26,R-020,False,none
C-007799,2023-12-01,59.42,108.32,R-177,False,none
C-007800,2023-12-01,155.45,1572.54,R-209,True,kunda
C-007801,2023-12-01,325.52,1571.79,R-099,False,none
C-007802,2023-12-01,8.7,951.88,R-032,False,none
C-007803,2023-12-01,135.61,388.76,R-130,False,none
C-007804,2023-12-01,201.25,3282.19,R-008,False,none
C-007805,2023-12-01,107.92,2521.62,R-080,False,none
C-007806,2023-12-01,285.71,387.02,R-124,False,none
C-007807,2023-12-01,64.11,165.96,R-194,False,none
C-007808,2023-12-01,223.93,232.6,R-026,False,none
C-007809,2023-12-01,396.22,855.76,R-134,False,none
C-007810,2023-12-01,269.1,516.28,R-007,False,none
C-007811,2023-12-01,261.68,4054.94,R-103,True,nighttime_ac
C-007812,2023-12-01,640.14,1089.62,R-147,False,none
C-007813,2023-12-01,90.29,0.13,R-008,False,none
C-007814,2023-12-01,128.34,1349.78,R-163,False,none
C-007815,2023-12-01,29.83,1489.66,R-217,False,none
C-007816,2023-12-01,104.54,1434.11,R-065,False,none
C-007817,2023-12-01,291.63,2094.11,R-167,False,none
C-007818,2023-12-01,142.8,643.42,R-118,False,none
C-007819,2023-12-01,1216.76,101.93,R-202,False,none
C-007820,2023-12-01,136.31,1505.77,R-129,False,none
C-007821,2023-12-01,199.61,761.98,R-177,False,none
C-007822,2023-12-01,116.95,4234.93,R-036,False,none
C-007823,2023-12-01,311.04,771.57,R-057,True,gradual_slowdown
C-007824,2023-12-01,233.83,3289.51,R-097,False,none
C-007825,2023-12-01,3066.36,158.18,R-199,False,none
C-007826,2023-12-01,155.31,1045.05,R-141,False,none
C-007827,2023-12-01,91.11,1842.76,R-047,False,none
C-007828,2023-12-01,147.82,258.67,R-195,False,none
C-007829,2023-12-01,638.26,558.14,R-137,False,none
C-007830,2023-12-01,169.95,2865.06,R-093,False,none
C-007831,2023-12-01,3237.71,2841.31,R-085,False,none
C-007832,2023-12-01,79.51,1887.52,R-154,False,none
C-007833,2023-12-01,126.81,797.8,R-194,False,none
C-007834,2023-12-01,5.86,630.0,R-111,False,none
C-007835,2023-12-01,275.23,2781.39,R-186,False,none
C-007836,2023-12-01,358.8,596.28,R-156,False,none
C-007837,2023-12-01,60.47,362.76,R-017,False,none
C-007838,2023-12-01,122.35,499.55,R-174,False,none
C-007839,2023-12-01,117.08,3262.03,R-124,False,none
C-007840,2023-12-01,291.44,741.14,R-117,False,none
C-007841,2023-12-01,175.96,4791.14,R-135,False,none
C-007842,2023-12-01,110.13,9.74,R-014,False,none
C-007843,2023-12-01,546.75,3278.6,R-200,False,none
C-007844,2023-12-01,153.03,2728.62,R-193,False,none
C-007845,2023-12-01,260.04,2411.75,R-220,False,none
C-007846,2023-12-01,82.15,290.54,R-133,False,none
C-007847,2023-12-01,12.07,28.69,R-053,False,none
C-007848,2023-12-01,84.84,1802.96,R-133,False,none
C-007849,2023-12-01,20.43,76.08,R-063,False,none
C-007850,2023-12-01,222.82,146.8,R-113,False,none
C-007851,2023-12-01,103.49,1909.76,R-177,False,none
C-007852,2023-12-01,303.15,883.39,R-039,False,none
C-007853,2023-12-01,63.39,1797.03,R-101,False,none
C-007854,2023-12-01,99.27,1966.8,R-107,False,none
C-007855,2023-12-01,152.17,716.6,R-205,False,none
C-007856,2023-12-01,132.0,563.57,R-119,False,none
C-007857,2023-12-01,293.71,406.14,R-076,False,none
C-007858,2023-12-01,41.52,1808.09,R-085,False,none
C-007859,2023-12-01,40.18,247.81,R-067,False,none
C-007860,2023-12-01,8.91,37.3,R-033,False,none
C-007861,2023-12-01,273.99,1986.91,R-157,False,none
C-007862,2023-12-01,9.39,1478.37,R-168,False,none
C-007863,2023-12-01,43.64,20254.49,R-044,False,none
C-007864,2023-12-01,132.98,80.17,R-101,False,none
C-007865,2023-12-01,284.96,1817.29,R-166,True,slab_defender
C-007866,2023-12-01,356.63,286.57,R-155,False,none
C-007867,2023-12-01,78.39,871.83,R-018,False,none
C-007868,2023-12-01,119.58,904.22,R-011,False,none
C-007869,2023-12-01,229.46,762.32,R-016,True,fixed_shunt
C-007870,2023-12-01,176.69,678.87,R-111,False,none
C-007871,2023-12-01,277.39,2475.63,R-202,False,none
C-007872,2023-12-01,10.3,519.97,R-017,False,none
C-007873,2023-12-01,202.85,1255.14,R-155,False,none
C-007874,2023-12-01,224.97,1141.72,R-162,False,none
C-007875,2023-12-01,30.89,1498.41,R-213,False,none
C-007876,2023-12-01,80.73,260.01,R-128,False,none
C-007877,2023-12-01,69.64,1660.11,R-211,False,none
C-007878,2023-12-01,46.94,6585.67,R-100,False,none
C-007879,2023-12-01,1404.79,2145.42,R-059,True,kunda
C-007880,2023-12-01,681.29,942.59,R-215,False,none
C-007881,2023-12-01,162.65,3348.69,R-115,False,none
C-007882,2023-12-01,168.54,1082.95,R-072,False,none
C-007883,2023-12-01,155.92,1917.08,R-142,True,fixed_shunt
C-007884,2023-12-01,35.26,19.89,R-094,False,none
C-007885,2023-12-01,197.35,2396.92,R-165,False,none
C-007886,2023-12-01,351.9,1237.02,R-163,False,none
C-007887,2023-12-01,180.71,1403.98,R-005,False,none
C-007888,2023-12-01,237.91,297.61,R-116,False,none
C-007889,2023-12-01,217.92,414.91,R-189,False,none
C-007890,2023-12-01,186.88,939.07,R-145,False,none
C-007891,2023-12-01,85.19,431.42,R-159,False,none
C-007892,2023-12-01,536.56,2044.59,R-215,False,none
C-007893,2023-12-01,259.63,444.73,R-076,False,none
C-007894,2023-12-01,70.82,623.99,R-154,True,kunda
C-007895,2023-12-01,25.64,1225.31,R-007,False,none
C-007896,2023-12-01,176.65,1242.43,R-034,False,none
C-007897,2023-12-01,474.15,565.33,R-154,False,none
C-007898,2023-12-01,111.67,431.36,R-047,False,none
C-007899,2023-12-01,4468.21,4240.64,R-174,False,none
C-007900,2023-12-01,144.5,3535.8,R-192,True,kunda
C-007901,2023-12-01,206.23,13.65,R-197,False,none
C-007902,2023-12-01,122.0,535.59,R-011,True,intermittent_hookup
C-007903,2023-12-01,360.09,336.88,R-072,False,none
C-007904,2023-12-01,13.87,286.69,R-113,False,none
C-007905,2023-12-01,2759.11,272.64,R-004,False,none
C-007906,2023-12-01,61.16,189.52,R-200,False,none
C-007907,2023-12-01,227.47,440.16,R-213,True,peak_hour_shaver
C-007908,2023-12-01,202.9,300.47,R-171,False,none
C-007909,2023-12-01,239.14,3852.03,R-062,False,none
C-007910,2023-12-01,335.93,394.13,R-026,False,none
C-007911,2023-12-01,4012.98,2789.43,R-182,False,none
C-007912,2023-12-01,69.98,2676.09,R-163,False,none
C-007913,2023-12-01,70.41,20.67,R-209,False,none
C-007914,2023-12-01,1004.85,416.38,R-085,False,none
C-007915,2023-12-01,225.17,4301.93,R-038,False,none
C-007916,2023-12-01,3149.81,1313.01,R-199,False,none
C-007917,2023-12-01,665.57,777.03,R-024,False,none
C-007918,2023-12-01,155.02,710.43,R-127,False,none
C-007919,2023-12-01,1012.95,7418.2,R-104,False,none
C-007920,2023-12-01,84.97,132.25,R-121,False,none
C-007921,2023-12-01,115.53,9857.51,R-089,False,none
C-007922,2023-12-01,302.03,3331.08,R-002,False,none
C-007923,2023-12-01,526.82,2186.45,R-137,False,none
C-007924,2023-12-01,168.38,28.54,R-055,False,none
C-007925,2023-12-01,964.91,925.99,R-026,False,none
C-007926,2023-12-01,51.15,235.29,R-091,False,none
C-007927,2023-12-01,143.23,2461.48,R-064,False,none
C-007928,2023-12-01,207.85,945.01,R-160,False,none
C-007929,2023-12-01,386.14,1002.05,R-080,False,none
C-007930,2023-12-01,180.66,6308.85,R-115,False,none
C-007931,2023-12-01,93.05,1178.31,R-107,False,none
C-007932,2023-12-01,81.36,1714.64,R-188,False,none
C-007933,2023-12-01,58.67,2125.8,R-023,False,none
C-007934,2023-12-01,337.57,7465.04,R-008,False,none
C-007935,2023-12-01,113.43,1746.91,R-191,False,none
C-007936,2023-12-01,152.57,3606.19,R-072,False,none
C-007937,2023-12-01,57.21,528.15,R-158,False,none
C-007938,2023-12-01,245.55,478.04,R-132,False,none
C-007939,2023-12-01,91.65,845.65,R-168,False,none
C-007940,2023-12-01,260.59,2185.99,R-145,False,none
C-007941,2023-12-01,104.09,1252.56,R-054,False,none
C-007942,2023-12-01,32.09,313.94,R-111,False,none
C-007943,2023-12-01,46.63,949.99,R-068,False,none
C-007944,2023-12-01,94.34,1423.06,R-088,False,none
C-007945,2023-12-01,462.99,1365.02,R-120,False,none
C-007946,2023-12-01,476.4,341.0,R-016,False,none
C-007947,2023-12-01,8.22,443.32,R-007,False,none
